"id";"id_servico";"id_tipo_servico";"id_status";"quantidade";"valor";"valor_fornecedor";"excluido";"data_atualizacao"
"786";"567";"6";"2";"1";"80,00";"30,00";\N;\N
"789";"570";"6";"2";"1";"80,00";"24,00";\N;\N
"790";"571";"6";"2";"1";"80,00";"24,00";\N;\N
"791";"572";"6";"2";"1";"80,00";"27,00";\N;\N
"792";"573";"6";"2";"1";"80,00";"24,00";\N;\N
"793";"574";"6";"2";"1";"80,00";"27,00";\N;\N
"794";"575";"6";"2";"1";"80,00";"24,00";\N;\N
"795";"576";"6";"2";"1";"80,00";"30,00";\N;\N
"796";"577";"6";"2";"1";"80,00";"30,00";\N;\N
"798";"579";"6";"2";"1";"80,00";"30,00";\N;\N
"799";"580";"6";"2";"1";"80,00";"24,00";\N;\N
"801";"582";"6";"2";"1";"80,00";"27,00";\N;\N
"802";"583";"6";"2";"1";"80,00";"30,00";\N;\N
"803";"584";"6";"2";"1";"80,00";"27,00";\N;\N
"804";"585";"6";"2";"1";"80,00";"30,00";\N;\N
"805";"586";"6";"2";"1";"0,00";"0,00";\N;\N
"806";"587";"6";"2";"1";"80,00";"30,00";\N;\N
"807";"588";"6";"2";"1";"80,00";"30,00";\N;\N
"808";"589";"6";"2";"1";"80,00";"10,00";\N;\N
"809";"590";"6";"2";"1";"80,00";"30,00";\N;\N
"810";"591";"6";"2";"1";"80,00";"24,00";\N;\N
"812";"593";"6";"2";"1";"80,00";"24,00";\N;\N
"813";"594";"6";"2";"1";"80,00";"30,00";\N;\N
"814";"595";"6";"2";"1";"80,00";"24,00";\N;\N
"815";"596";"6";"2";"1";"80,00";"24,00";\N;\N
"816";"597";"6";"2";"1";"80,00";"30,00";\N;\N
"817";"598";"6";"2";"1";"80,00";"24,00";\N;\N
"818";"599";"6";"2";"1";"80,00";"30,00";\N;\N
"819";"600";"6";"2";"1";"80,00";"30,00";\N;\N
"820";"601";"6";"2";"1";"80,00";"30,00";\N;\N
"821";"602";"6";"2";"1";"80,00";"10,00";\N;\N
"822";"603";"6";"2";"1";"80,00";"30,00";\N;\N
"823";"604";"6";"2";"1";"80,00";"10,00";\N;\N
"824";"605";"6";"2";"1";"80,00";"24,00";\N;\N
"825";"606";"6";"2";"1";"80,00";"30,00";\N;\N
"826";"607";"6";"2";"1";"80,00";"30,00";\N;\N
"827";"608";"6";"2";"1";"80,00";"24,00";\N;\N
"828";"609";"6";"2";"1";"80,00";"24,00";\N;\N
"829";"610";"6";"2";"1";"80,00";"24,00";\N;\N
"830";"611";"6";"2";"1";"80,00";"27,00";\N;\N
"832";"613";"6";"2";"1";"80,00";"30,00";\N;\N
"834";"615";"6";"2";"1";"80,00";"10,00";\N;\N
"835";"616";"6";"2";"1";"80,00";"30,00";\N;\N
"836";"617";"6";"2";"1";"80,00";"24,00";\N;\N
"837";"618";"6";"2";"1";"80,00";"24,00";\N;\N
"838";"619";"6";"2";"1";"80,00";"27,00";\N;\N
"839";"620";"6";"2";"1";"80,00";"24,00";\N;\N
"840";"621";"6";"2";"1";"80,00";"30,00";\N;\N
"841";"622";"6";"2";"1";"80,00";"30,00";\N;\N
"842";"623";"6";"2";"1";"80,00";"24,00";\N;\N
"843";"624";"8";"2";"1";"120,00";"35,00";\N;\N
"844";"625";"6";"2";"1";"80,00";"10,00";\N;\N
"845";"626";"6";"2";"1";"80,00";"24,00";\N;\N
"846";"627";"6";"2";"1";"80,00";"27,00";\N;\N
"848";"629";"6";"2";"1";"80,00";"24,00";\N;\N
"849";"630";"6";"2";"1";"80,00";"30,00";\N;\N
"850";"631";"6";"2";"1";"80,00";"27,00";\N;\N
"851";"632";"6";"2";"1";"80,00";"30,00";\N;\N
"852";"633";"6";"2";"1";"80,00";"24,00";\N;\N
"853";"634";"6";"2";"1";"80,00";"27,00";\N;\N
"854";"635";"6";"2";"1";"80,00";"30,00";\N;\N
"856";"637";"6";"2";"1";"80,00";"24,00";\N;\N
"857";"638";"6";"2";"1";"80,00";"30,00";\N;\N
"858";"639";"6";"2";"1";"80,00";"30,00";\N;\N
"859";"640";"6";"2";"1";"80,00";"30,00";\N;\N
"860";"641";"6";"2";"1";"80,00";"24,00";\N;\N
"861";"642";"6";"2";"1";"80,00";"30,00";\N;\N
"863";"644";"6";"2";"1";"80,00";"24,00";\N;\N
"864";"645";"6";"2";"1";"80,00";"24,00";\N;\N
"865";"646";"6";"2";"1";"80,00";"24,00";\N;\N
"866";"647";"6";"2";"1";"80,00";"30,00";\N;\N
"867";"648";"6";"2";"1";"80,00";"27,00";\N;\N
"868";"649";"6";"2";"1";"80,00";"30,00";\N;\N
"869";"650";"6";"2";"1";"80,00";"27,00";\N;\N
"871";"652";"6";"2";"1";"80,00";"24,00";\N;\N
"872";"653";"6";"2";"1";"80,00";"30,00";\N;\N
"873";"654";"6";"2";"1";"80,00";"30,00";\N;\N
"874";"655";"6";"2";"1";"80,00";"24,00";\N;\N
"875";"656";"6";"2";"1";"80,00";"24,00";\N;\N
"876";"657";"6";"2";"1";"80,00";"27,00";\N;\N
"877";"658";"6";"2";"1";"80,00";"30,00";\N;\N
"878";"659";"6";"2";"1";"80,00";"30,00";\N;\N
"879";"660";"6";"2";"1";"80,00";"24,00";\N;\N
"880";"661";"6";"2";"1";"80,00";"24,00";\N;\N
"881";"662";"6";"2";"1";"80,00";"10,00";\N;\N
"882";"663";"6";"2";"1";"80,00";"24,00";\N;\N
"883";"664";"6";"2";"1";"80,00";"30,00";\N;\N
"884";"665";"6";"2";"1";"80,00";"24,00";\N;\N
"885";"666";"6";"2";"1";"80,00";"30,00";\N;\N
"886";"667";"6";"2";"1";"80,00";"24,00";\N;\N
"887";"668";"6";"2";"1";"80,00";"27,00";\N;\N
"890";"671";"6";"2";"1";"80,00";"24,00";\N;\N
"891";"672";"6";"2";"1";"80,00";"24,00";\N;\N
"893";"674";"6";"2";"1";"80,00";"27,00";\N;\N
"894";"675";"6";"2";"1";"80,00";"24,00";\N;\N
"895";"676";"6";"2";"1";"80,00";"30,00";\N;\N
"896";"677";"6";"2";"1";"80,00";"30,00";\N;\N
"897";"678";"6";"2";"1";"80,00";"10,00";\N;\N
"898";"679";"6";"2";"1";"80,00";"27,00";\N;\N
"899";"680";"6";"2";"1";"80,00";"30,00";\N;\N
"900";"681";"6";"2";"1";"80,00";"10,00";\N;\N
"901";"682";"6";"2";"1";"80,00";"24,00";\N;\N
"903";"684";"6";"2";"1";"80,00";"24,00";\N;\N
"904";"685";"6";"2";"1";"80,00";"30,00";\N;\N
"905";"686";"6";"2";"1";"80,00";"24,00";\N;\N
"906";"687";"6";"2";"1";"80,00";"10,00";\N;\N
"907";"688";"6";"2";"1";"80,00";"24,00";\N;\N
"908";"689";"6";"2";"1";"80,00";"30,00";\N;\N
"909";"690";"6";"2";"1";"80,00";"30,00";\N;\N
"910";"691";"6";"2";"1";"80,00";"30,00";\N;\N
"911";"692";"6";"2";"1";"80,00";"24,00";\N;\N
"912";"693";"6";"2";"1";"80,00";"30,00";\N;\N
"913";"694";"6";"2";"1";"80,00";"24,00";\N;\N
"915";"696";"6";"2";"1";"80,00";"30,00";\N;\N
"916";"697";"6";"2";"1";"80,00";"30,00";\N;\N
"917";"698";"6";"2";"1";"80,00";"10,00";\N;\N
"918";"699";"6";"2";"1";"80,00";"27,00";\N;\N
"919";"700";"6";"2";"1";"80,00";"30,00";\N;\N
"920";"701";"6";"2";"1";"80,00";"24,00";\N;\N
"921";"702";"6";"2";"1";"80,00";"24,00";\N;\N
"922";"703";"6";"2";"1";"80,00";"24,00";\N;\N
"925";"706";"6";"2";"1";"80,00";"27,00";\N;\N
"926";"707";"6";"2";"1";"80,00";"24,00";\N;\N
"927";"708";"6";"2";"1";"80,00";"24,00";\N;\N
"928";"709";"6";"2";"1";"80,00";"24,00";\N;\N
"929";"710";"6";"2";"1";"80,00";"24,00";\N;\N
"930";"711";"6";"2";"1";"80,00";"30,00";\N;\N
"931";"712";"6";"2";"1";"80,00";"30,00";\N;\N
"932";"713";"6";"2";"1";"80,00";"30,00";\N;\N
"933";"714";"6";"2";"1";"80,00";"24,00";\N;\N
"935";"716";"6";"2";"1";"80,00";"30,00";\N;\N
"936";"717";"6";"2";"1";"80,00";"30,00";\N;\N
"937";"718";"6";"2";"1";"80,00";"10,00";\N;\N
"938";"719";"6";"2";"1";"80,00";"10,00";\N;\N
"939";"720";"6";"2";"1";"80,00";"10,00";\N;\N
"940";"721";"6";"2";"1";"80,00";"10,00";\N;\N
"941";"722";"6";"2";"1";"80,00";"24,00";\N;\N
"942";"723";"6";"2";"1";"80,00";"30,00";\N;\N
"943";"724";"6";"2";"1";"80,00";"27,00";\N;\N
"944";"725";"6";"2";"1";"80,00";"24,00";\N;\N
"945";"726";"6";"2";"1";"80,00";"24,00";\N;\N
"946";"727";"6";"2";"1";"80,00";"30,00";\N;\N
"947";"728";"6";"2";"1";"80,00";"30,00";\N;\N
"949";"730";"6";"2";"1";"80,00";"10,00";\N;\N
"950";"731";"6";"2";"1";"80,00";"30,00";\N;\N
"952";"733";"6";"2";"1";"80,00";"24,00";\N;\N
"953";"734";"6";"2";"1";"80,00";"24,00";\N;\N
"954";"735";"6";"2";"1";"80,00";"24,00";\N;\N
"955";"736";"6";"2";"1";"80,00";"24,00";\N;\N
"956";"737";"6";"2";"1";"80,00";"30,00";\N;\N
"957";"738";"6";"2";"1";"80,00";"30,00";\N;\N
"960";"741";"6";"2";"1";"80,00";"24,00";\N;\N
"961";"742";"6";"2";"1";"80,00";"30,00";\N;\N
"963";"744";"6";"2";"1";"80,00";"30,00";\N;\N
"964";"745";"6";"2";"1";"80,00";"27,00";\N;\N
"965";"746";"6";"2";"1";"80,00";"24,00";\N;\N
"966";"747";"6";"2";"1";"80,00";"30,00";\N;\N
"967";"748";"6";"2";"1";"80,00";"30,00";\N;\N
"968";"749";"6";"2";"1";"80,00";"24,00";\N;\N
"969";"750";"6";"2";"1";"80,00";"10,00";\N;\N
"970";"751";"6";"2";"1";"80,00";"24,00";\N;\N
"971";"752";"6";"2";"1";"80,00";"24,00";\N;\N
"972";"753";"6";"2";"1";"80,00";"24,00";\N;\N
"973";"754";"6";"2";"1";"80,00";"30,00";\N;\N
"974";"755";"6";"2";"1";"80,00";"30,00";\N;\N
"975";"756";"6";"2";"1";"80,00";"24,00";\N;\N
"976";"757";"6";"2";"1";"80,00";"30,00";\N;\N
"977";"758";"6";"2";"1";"80,00";"30,00";\N;\N
"978";"759";"6";"2";"1";"80,00";"24,00";\N;\N
"979";"760";"6";"2";"1";"80,00";"30,00";\N;\N
"980";"761";"6";"2";"1";"80,00";"30,00";\N;\N
"981";"762";"6";"2";"1";"80,00";"30,00";\N;\N
"982";"763";"6";"2";"1";"80,00";"30,00";\N;\N
"984";"765";"6";"2";"1";"80,00";"30,00";\N;\N
"985";"766";"6";"2";"1";"80,00";"24,00";\N;\N
"986";"767";"6";"2";"1";"80,00";"30,00";\N;\N
"987";"768";"6";"2";"1";"80,00";"30,00";\N;\N
"988";"769";"6";"2";"1";"80,00";"10,00";\N;\N
"990";"771";"6";"2";"1";"80,00";"24,00";\N;\N
"991";"772";"6";"2";"1";"80,00";"30,00";\N;\N
"992";"773";"6";"2";"1";"80,00";"27,00";\N;\N
"993";"774";"6";"2";"1";"80,00";"24,00";\N;\N
"994";"775";"6";"2";"1";"80,00";"24,00";\N;\N
"996";"777";"6";"2";"1";"80,00";"27,00";\N;\N
"997";"778";"6";"2";"1";"80,00";"30,00";\N;\N
"998";"779";"6";"2";"1";"80,00";"30,00";\N;\N
"999";"780";"6";"2";"1";"80,00";"30,00";\N;\N
"1000";"781";"6";"2";"1";"80,00";"30,00";\N;\N
"1001";"782";"6";"2";"1";"80,00";"30,00";\N;\N
"1002";"783";"6";"2";"1";"80,00";"30,00";\N;\N
"1003";"784";"6";"2";"1";"80,00";"30,00";\N;\N
"1004";"785";"6";"2";"1";"80,00";"10,00";\N;\N
"1005";"786";"6";"2";"1";"80,00";"24,00";\N;\N
"1006";"787";"6";"2";"1";"80,00";"30,00";\N;\N
"1007";"788";"6";"2";"1";"80,00";"24,00";\N;\N
"1008";"789";"6";"2";"1";"80,00";"27,00";\N;\N
"1010";"791";"6";"2";"1";"80,00";"10,00";\N;\N
"1011";"792";"6";"2";"1";"80,00";"27,00";\N;\N
"1012";"793";"6";"2";"1";"80,00";"27,00";\N;\N
"1013";"794";"6";"2";"1";"80,00";"30,00";\N;\N
"1014";"795";"6";"2";"1";"80,00";"27,00";\N;\N
"1015";"796";"6";"2";"1";"80,00";"24,00";\N;\N
"1016";"797";"6";"2";"1";"80,00";"30,00";\N;\N
"1017";"798";"6";"2";"1";"80,00";"10,00";\N;\N
"1018";"799";"6";"2";"1";"80,00";"30,00";\N;\N
"1019";"800";"6";"2";"1";"80,00";"24,00";\N;\N
"1020";"801";"6";"2";"1";"80,00";"24,00";\N;\N
"1021";"802";"6";"2";"1";"80,00";"24,00";\N;\N
"1022";"803";"6";"2";"1";"80,00";"24,00";\N;\N
"1023";"804";"6";"2";"1";"80,00";"30,00";\N;\N
"1024";"805";"6";"2";"1";"80,00";"24,00";\N;\N
"1025";"806";"6";"2";"1";"80,00";"30,00";\N;\N
"1026";"807";"6";"2";"1";"80,00";"24,00";\N;\N
"1027";"808";"6";"2";"1";"80,00";"24,00";\N;\N
"1028";"809";"6";"2";"1";"80,00";"27,00";\N;\N
"1029";"810";"6";"2";"1";"80,00";"24,00";\N;\N
"1031";"812";"6";"2";"1";"80,00";"30,00";\N;\N
"1032";"813";"6";"2";"1";"80,00";"30,00";\N;\N
"1033";"814";"6";"2";"1";"80,00";"24,00";\N;\N
"1035";"816";"6";"2";"1";"80,00";"24,00";\N;\N
"1036";"817";"6";"2";"1";"80,00";"27,00";\N;\N
"1037";"818";"6";"2";"1";"80,00";"27,00";\N;\N
"1038";"819";"6";"2";"1";"80,00";"30,00";\N;\N
"1039";"820";"6";"2";"1";"80,00";"27,00";\N;\N
"1040";"821";"6";"2";"1";"80,00";"30,00";\N;\N
"1041";"822";"6";"2";"1";"80,00";"24,00";\N;\N
"1042";"823";"6";"2";"1";"80,00";"24,00";\N;\N
"1043";"824";"6";"2";"1";"80,00";"27,00";\N;\N
"1044";"825";"6";"2";"1";"80,00";"24,00";\N;\N
"1045";"826";"6";"2";"1";"80,00";"24,00";\N;\N
"1048";"829";"6";"2";"1";"80,00";"24,00";\N;\N
"1049";"830";"6";"2";"1";"80,00";"24,00";\N;\N
"1052";"833";"6";"2";"1";"80,00";"30,00";\N;\N
"1053";"834";"6";"2";"1";"80,00";"24,00";\N;\N
"1054";"835";"6";"2";"1";"80,00";"24,00";\N;\N
"1055";"836";"6";"2";"1";"80,00";"24,00";\N;\N
"1056";"837";"6";"2";"1";"80,00";"30,00";\N;\N
"1058";"839";"6";"2";"1";"80,00";"30,00";\N;\N
"1059";"840";"6";"2";"1";"80,00";"30,00";\N;\N
"1061";"842";"6";"2";"1";"80,00";"10,00";\N;\N
"1062";"843";"6";"2";"1";"80,00";"27,00";\N;\N
"1063";"844";"6";"2";"1";"80,00";"30,00";\N;\N
"1064";"845";"6";"2";"1";"80,00";"24,00";\N;\N
"1065";"846";"6";"2";"1";"80,00";"24,00";\N;\N
"1066";"847";"6";"2";"1";"80,00";"30,00";\N;\N
"1067";"848";"6";"2";"1";"80,00";"30,00";\N;\N
"1068";"849";"6";"2";"1";"80,00";"30,00";\N;\N
"1070";"851";"6";"2";"1";"80,00";"30,00";\N;\N
"1071";"852";"6";"2";"1";"80,00";"24,00";\N;\N
"1072";"853";"6";"2";"1";"80,00";"24,00";\N;\N
"1073";"854";"6";"2";"1";"80,00";"30,00";\N;\N
"1074";"855";"6";"2";"1";"80,00";"24,00";\N;\N
"1075";"856";"6";"2";"1";"80,00";"30,00";\N;\N
"1076";"857";"6";"2";"1";"80,00";"24,00";\N;\N
"1079";"860";"6";"2";"1";"80,00";"30,00";\N;\N
"1080";"861";"6";"2";"1";"80,00";"30,00";\N;\N
"1081";"862";"6";"2";"1";"80,00";"30,00";\N;\N
"1082";"863";"6";"2";"1";"80,00";"30,00";\N;\N
"1083";"864";"6";"2";"1";"80,00";"24,00";\N;\N
"1084";"865";"6";"2";"1";"80,00";"24,00";\N;\N
"1085";"866";"6";"2";"1";"80,00";"30,00";\N;\N
"1087";"868";"6";"2";"1";"80,00";"27,00";\N;\N
"1088";"869";"6";"2";"1";"80,00";"24,00";\N;\N
"1089";"870";"6";"2";"1";"80,00";"30,00";\N;\N
"1091";"872";"6";"2";"1";"80,00";"27,00";\N;\N
"1092";"873";"6";"2";"1";"80,00";"24,00";\N;\N
"1093";"874";"6";"2";"1";"80,00";"10,00";\N;\N
"1094";"875";"6";"2";"1";"80,00";"24,00";\N;\N
"1095";"876";"6";"2";"1";"80,00";"10,00";\N;\N
"1097";"878";"6";"2";"1";"80,00";"24,00";\N;\N
"1098";"879";"6";"2";"1";"80,00";"30,00";\N;\N
"1100";"881";"6";"2";"1";"80,00";"24,00";\N;\N
"1101";"882";"6";"2";"1";"80,00";"30,00";\N;\N
"1103";"884";"6";"2";"1";"80,00";"24,00";\N;\N
"1105";"886";"6";"2";"1";"80,00";"10,00";\N;\N
"1107";"888";"6";"2";"1";"80,00";"30,00";\N;\N
"1108";"889";"6";"2";"1";"80,00";"24,00";\N;\N
"1109";"890";"6";"2";"1";"80,00";"30,00";\N;\N
"1111";"892";"6";"2";"1";"80,00";"27,00";\N;\N
"1112";"893";"6";"2";"1";"80,00";"24,00";\N;\N
"1114";"895";"6";"2";"1";"80,00";"30,00";\N;\N
"1115";"896";"6";"2";"1";"80,00";"30,00";\N;\N
"1116";"897";"6";"2";"1";"80,00";"30,00";\N;\N
"1117";"898";"6";"2";"1";"80,00";"27,00";\N;\N
"1118";"899";"6";"2";"1";"80,00";"24,00";\N;\N
"1119";"900";"6";"2";"1";"80,00";"24,00";\N;\N
"1120";"901";"6";"2";"1";"80,00";"10,00";\N;\N
"1121";"902";"6";"2";"1";"80,00";"30,00";\N;\N
"1123";"904";"6";"2";"1";"80,00";"24,00";\N;\N
"1124";"905";"6";"2";"1";"80,00";"30,00";\N;\N
"1125";"906";"6";"2";"1";"80,00";"24,00";\N;\N
"1127";"908";"6";"2";"1";"80,00";"30,00";\N;\N
"1128";"909";"6";"2";"1";"80,00";"30,00";\N;\N
"1129";"910";"6";"2";"1";"80,00";"30,00";\N;\N
"1130";"911";"6";"2";"1";"80,00";"30,00";\N;\N
"1131";"912";"6";"2";"1";"80,00";"24,00";\N;\N
"1133";"914";"6";"2";"1";"80,00";"24,00";\N;\N
"1134";"915";"6";"2";"1";"80,00";"30,00";\N;\N
"1135";"916";"6";"2";"1";"80,00";"30,00";\N;\N
"1136";"917";"6";"2";"1";"80,00";"24,00";\N;\N
"1137";"918";"6";"2";"1";"80,00";"30,00";\N;\N
"1138";"919";"6";"2";"1";"80,00";"30,00";\N;\N
"1139";"920";"6";"2";"1";"80,00";"30,00";\N;\N
"1140";"921";"6";"2";"1";"80,00";"30,00";\N;\N
"1141";"922";"6";"2";"1";"80,00";"27,00";\N;\N
"1142";"923";"6";"2";"1";"80,00";"24,00";\N;\N
"1143";"924";"6";"2";"1";"80,00";"10,00";\N;\N
"1144";"925";"6";"2";"1";"80,00";"24,00";\N;\N
"1145";"926";"6";"2";"1";"80,00";"24,00";\N;\N
"1146";"927";"6";"2";"1";"80,00";"24,00";\N;\N
"1147";"928";"6";"2";"1";"80,00";"30,00";\N;\N
"1148";"929";"6";"2";"1";"80,00";"10,00";\N;\N
"1149";"930";"6";"2";"1";"80,00";"24,00";\N;\N
"1150";"931";"6";"2";"1";"80,00";"30,00";\N;\N
"1152";"933";"6";"2";"1";"80,00";"24,00";\N;\N
"1153";"934";"6";"2";"1";"80,00";"30,00";\N;\N
"1154";"935";"6";"2";"1";"80,00";"24,00";\N;\N
"1155";"936";"6";"2";"1";"80,00";"24,00";\N;\N
"1156";"937";"6";"2";"1";"80,00";"27,00";\N;\N
"1157";"938";"6";"2";"1";"80,00";"27,00";\N;\N
"1158";"939";"6";"2";"1";"80,00";"27,00";\N;\N
"1159";"940";"6";"2";"1";"80,00";"24,00";\N;\N
"1160";"941";"6";"2";"1";"80,00";"30,00";\N;\N
"1161";"942";"6";"2";"1";"80,00";"30,00";\N;\N
"1162";"943";"6";"2";"1";"80,00";"30,00";\N;\N
"1163";"944";"6";"2";"1";"80,00";"30,00";\N;\N
"1165";"946";"6";"2";"1";"80,00";"30,00";\N;\N
"1166";"947";"6";"2";"1";"80,00";"30,00";\N;\N
"1167";"948";"6";"2";"1";"80,00";"30,00";\N;\N
"1168";"949";"6";"2";"1";"80,00";"30,00";\N;\N
"1169";"950";"6";"2";"1";"80,00";"24,00";\N;\N
"1170";"951";"6";"2";"1";"80,00";"24,00";\N;\N
"1171";"952";"6";"2";"1";"80,00";"24,00";\N;\N
"1172";"953";"6";"2";"1";"80,00";"24,00";\N;\N
"1173";"954";"6";"2";"1";"80,00";"30,00";\N;\N
"1175";"956";"6";"2";"1";"80,00";"30,00";\N;\N
"1176";"957";"6";"2";"1";"80,00";"30,00";\N;\N
"1177";"958";"6";"2";"1";"80,00";"24,00";\N;\N
"1178";"959";"6";"2";"1";"80,00";"27,00";\N;\N
"1179";"960";"6";"2";"1";"80,00";"30,00";\N;\N
"1180";"961";"6";"2";"1";"80,00";"10,00";\N;\N
"1181";"962";"6";"2";"1";"80,00";"24,00";\N;\N
"1182";"963";"6";"2";"1";"80,00";"30,00";\N;\N
"1183";"964";"6";"2";"1";"80,00";"30,00";\N;\N
"1185";"966";"6";"2";"1";"80,00";"27,00";\N;\N
"1186";"967";"6";"2";"1";"80,00";"24,00";\N;\N
"1187";"968";"6";"2";"1";"80,00";"30,00";\N;\N
"1188";"969";"6";"2";"1";"80,00";"30,00";\N;\N
"1189";"970";"6";"2";"1";"80,00";"10,00";\N;\N
"1190";"971";"6";"2";"1";"80,00";"30,00";\N;\N
"1192";"973";"6";"2";"1";"80,00";"24,00";\N;\N
"1193";"974";"6";"2";"1";"80,00";"30,00";\N;\N
"1195";"976";"6";"2";"1";"80,00";"30,00";\N;\N
"1196";"977";"6";"2";"1";"80,00";"30,00";\N;\N
"1197";"978";"6";"2";"1";"80,00";"30,00";\N;\N
"1198";"979";"6";"2";"1";"80,00";"30,00";\N;\N
"1199";"980";"6";"2";"1";"80,00";"24,00";\N;\N
"1200";"981";"6";"2";"1";"80,00";"24,00";\N;\N
"1202";"983";"6";"2";"1";"80,00";"24,00";\N;\N
"1203";"984";"6";"2";"1";"80,00";"30,00";\N;\N
"1204";"985";"6";"2";"1";"80,00";"30,00";\N;\N
"1205";"986";"6";"2";"1";"80,00";"24,00";\N;\N
"1206";"987";"6";"2";"1";"80,00";"24,00";\N;\N
"1207";"988";"6";"2";"1";"80,00";"24,00";\N;\N
"1208";"989";"6";"2";"1";"80,00";"24,00";\N;\N
"1209";"990";"6";"2";"1";"80,00";"30,00";\N;\N
"1210";"991";"6";"2";"1";"80,00";"27,00";\N;\N
"1211";"992";"6";"2";"1";"80,00";"24,00";\N;\N
"1213";"994";"6";"2";"1";"80,00";"24,00";\N;\N
"1214";"995";"6";"2";"1";"80,00";"27,00";\N;\N
"1215";"996";"6";"2";"1";"80,00";"24,00";\N;\N
"1216";"997";"6";"2";"1";"80,00";"30,00";\N;\N
"1217";"998";"6";"2";"1";"80,00";"10,00";\N;\N
"1218";"999";"6";"2";"1";"80,00";"30,00";\N;\N
"1220";"1001";"6";"2";"1";"80,00";"27,00";\N;\N
"1221";"1002";"6";"2";"1";"80,00";"27,00";\N;\N
"1222";"1003";"6";"2";"1";"80,00";"30,00";\N;\N
"1223";"1004";"6";"2";"1";"80,00";"30,00";\N;\N
"1224";"1005";"6";"2";"1";"80,00";"30,00";\N;\N
"1225";"1006";"6";"2";"1";"80,00";"24,00";\N;\N
"1226";"1007";"6";"2";"1";"80,00";"24,00";\N;\N
"1227";"1008";"6";"2";"1";"80,00";"27,00";\N;\N
"1228";"1009";"6";"2";"1";"80,00";"24,00";\N;\N
"1229";"1010";"6";"2";"1";"80,00";"24,00";\N;\N
"1230";"1011";"6";"2";"1";"80,00";"10,00";\N;\N
"1232";"1013";"6";"2";"1";"80,00";"30,00";\N;\N
"1233";"1014";"6";"2";"1";"80,00";"30,00";\N;\N
"1235";"1016";"6";"2";"1";"80,00";"24,00";\N;\N
"1237";"1018";"6";"2";"1";"80,00";"24,00";\N;\N
"1238";"1019";"6";"2";"1";"80,00";"30,00";\N;\N
"1239";"1020";"6";"2";"1";"80,00";"24,00";\N;\N
"1240";"1021";"6";"2";"1";"80,00";"27,00";\N;\N
"1241";"1022";"6";"2";"1";"80,00";"24,00";\N;\N
"1243";"1024";"6";"2";"1";"80,00";"10,00";\N;\N
"1244";"1025";"6";"2";"1";"80,00";"24,00";\N;\N
"1245";"1026";"6";"2";"1";"80,00";"30,00";\N;\N
"1246";"1027";"6";"2";"1";"80,00";"30,00";\N;\N
"1248";"1029";"6";"2";"1";"80,00";"24,00";\N;\N
"1249";"1030";"6";"2";"1";"80,00";"30,00";\N;\N
"1250";"1031";"6";"2";"1";"80,00";"10,00";\N;\N
"1251";"1032";"6";"2";"1";"80,00";"24,00";\N;\N
"1252";"1033";"6";"2";"1";"80,00";"30,00";\N;\N
"1253";"1034";"6";"2";"1";"80,00";"24,00";\N;\N
"1254";"1035";"6";"2";"1";"80,00";"24,00";\N;\N
"1255";"1036";"6";"2";"1";"80,00";"10,00";\N;\N
"1256";"1037";"6";"2";"1";"80,00";"24,00";\N;\N
"1257";"1038";"6";"2";"1";"80,00";"24,00";\N;\N
"1260";"1041";"6";"2";"1";"80,00";"24,00";\N;\N
"1261";"1042";"6";"2";"1";"80,00";"30,00";\N;\N
"1262";"1043";"6";"2";"1";"80,00";"30,00";\N;\N
"1263";"1044";"6";"2";"1";"80,00";"10,00";\N;\N
"1264";"1045";"6";"2";"1";"80,00";"24,00";\N;\N
"1265";"1046";"6";"2";"1";"80,00";"24,00";\N;\N
"1266";"1047";"6";"2";"1";"80,00";"30,00";\N;\N
"1268";"1049";"6";"2";"1";"80,00";"24,00";\N;\N
"1269";"1050";"6";"2";"1";"80,00";"10,00";\N;\N
"1270";"1051";"6";"2";"1";"80,00";"30,00";\N;\N
"1271";"1052";"6";"2";"1";"80,00";"30,00";\N;\N
"1272";"1053";"6";"2";"1";"80,00";"24,00";\N;\N
"1273";"1054";"6";"2";"1";"80,00";"27,00";\N;\N
"1274";"1055";"6";"2";"1";"80,00";"27,00";\N;\N
"1275";"1056";"6";"2";"1";"80,00";"30,00";\N;\N
"1276";"1057";"6";"2";"1";"80,00";"24,00";\N;\N
"1277";"1058";"6";"2";"1";"80,00";"24,00";\N;\N
"1279";"1060";"6";"2";"1";"80,00";"10,00";\N;\N
"1280";"1061";"6";"2";"1";"80,00";"30,00";\N;\N
"1281";"1062";"6";"2";"1";"80,00";"30,00";\N;\N
"1282";"1063";"6";"2";"1";"80,00";"24,00";\N;\N
"1284";"1065";"6";"2";"1";"80,00";"27,00";\N;\N
"1285";"1066";"6";"2";"1";"80,00";"30,00";\N;\N
"1286";"1067";"6";"2";"1";"80,00";"24,00";\N;\N
"1287";"1068";"6";"2";"1";"80,00";"10,00";\N;\N
"1288";"1069";"6";"2";"1";"80,00";"30,00";\N;\N
"1289";"1070";"6";"2";"1";"80,00";"30,00";\N;\N
"1290";"1071";"6";"2";"1";"80,00";"30,00";\N;\N
"1291";"1072";"6";"2";"1";"80,00";"24,00";\N;\N
"1292";"1073";"6";"2";"1";"80,00";"24,00";\N;\N
"1293";"1074";"6";"2";"1";"80,00";"10,00";\N;\N
"1294";"1075";"6";"2";"1";"80,00";"30,00";\N;\N
