"id";"id_cliente";"id_tipo_servico";"valor";"valor_fornecedor"
"1645";"866";"21";"42,50";\N
"1646";"866";"22";"95,00";\N
"1647";"875";"6";"95,00";\N
"1648";"875";"7";"99,00";\N
"1649";"875";"8";"250,00";\N
"1650";"875";"9";"40,00";\N
"1651";"875";"10";"25,00";\N
"1652";"875";"11";"250,00";\N
"1653";"875";"12";"150,00";\N
"1654";"875";"13";"250,00";\N
"1655";"875";"14";"250,00";\N
"1656";"875";"15";"450,00";\N
"1657";"875";"16";"250,00";\N
"1658";"875";"17";"200,00";\N
"1659";"875";"19";"95,00";\N
"1660";"875";"20";"30,00";\N
"1661";"875";"21";"42,50";\N
"1662";"875";"22";"95,00";\N
"1678";"882";"6";"95,00";\N
"1679";"882";"7";"99,00";\N
"1680";"882";"8";"250,00";\N
"1681";"882";"9";"40,00";\N
"1682";"882";"10";"25,00";\N
"1683";"882";"11";"250,00";\N
"1684";"882";"12";"150,00";\N
"1685";"882";"13";"250,00";\N
"1686";"882";"14";"250,00";\N
"1687";"882";"15";"450,00";\N
"1688";"882";"16";"250,00";\N
"1689";"882";"17";"200,00";\N
"1690";"882";"19";"95,00";\N
"1691";"882";"20";"30,00";\N
"1692";"882";"21";"42,50";\N
"1693";"882";"22";"95,00";\N
"1709";"883";"6";"95,00";\N
"1710";"883";"7";"99,00";\N
"1711";"883";"8";"250,00";\N
"1712";"883";"9";"40,00";\N
"1713";"883";"10";"25,00";\N
"1714";"883";"11";"250,00";\N
"1715";"883";"12";"150,00";\N
"1716";"883";"13";"250,00";\N
"1717";"883";"14";"250,00";\N
"1718";"883";"15";"450,00";\N
"1719";"883";"16";"250,00";\N
"1720";"883";"17";"200,00";\N
"1721";"883";"19";"95,00";\N
"1722";"883";"20";"30,00";\N
"1723";"883";"21";"42,50";\N
"1724";"883";"22";"95,00";\N
"1740";"884";"6";"95,00";\N
"1741";"884";"7";"99,00";\N
"1742";"884";"8";"250,00";\N
"1743";"884";"9";"40,00";\N
"1744";"884";"10";"25,00";\N
"1745";"884";"11";"250,00";\N
"1746";"884";"12";"150,00";\N
"1747";"884";"13";"250,00";\N
"1748";"884";"14";"250,00";\N
"1749";"884";"15";"450,00";\N
"1750";"884";"16";"250,00";\N
"1751";"884";"17";"200,00";\N
"1752";"884";"19";"95,00";\N
"1753";"884";"20";"30,00";\N
"1754";"884";"21";"42,50";\N
"1755";"884";"22";"95,00";\N
"1771";"885";"6";"95,00";\N
"1772";"885";"7";"99,00";\N
"1773";"885";"8";"250,00";\N
"1774";"885";"9";"40,00";\N
"1775";"885";"10";"25,00";\N
"1776";"885";"11";"250,00";\N
"1777";"885";"12";"150,00";\N
"1778";"885";"13";"250,00";\N
"1779";"885";"14";"250,00";\N
"1780";"885";"15";"450,00";\N
"1781";"885";"16";"250,00";\N
"1782";"885";"17";"200,00";\N
"1783";"885";"19";"95,00";\N
"1784";"885";"20";"30,00";\N
"1785";"885";"21";"42,50";\N
"1786";"885";"22";"95,00";\N
"1802";"892";"6";"95,00";\N
"1803";"892";"7";"99,00";\N
"1804";"892";"8";"250,00";\N
"1805";"892";"9";"40,00";\N
"1806";"892";"10";"25,00";\N
"1807";"892";"11";"250,00";\N
"1808";"892";"12";"150,00";\N
"1809";"892";"13";"250,00";\N
"1810";"892";"14";"250,00";\N
"1811";"892";"15";"450,00";\N
"1812";"892";"16";"250,00";\N
"1813";"892";"17";"200,00";\N
"1814";"892";"19";"95,00";\N
"1815";"892";"20";"30,00";\N
"1816";"892";"21";"42,50";\N
"1817";"892";"22";"95,00";\N
"1833";"902";"6";"95,00";\N
"1834";"902";"7";"99,00";\N
"1835";"902";"8";"250,00";\N
"1836";"902";"9";"40,00";\N
"1837";"902";"10";"25,00";\N
"1838";"902";"11";"250,00";\N
"1839";"902";"12";"150,00";\N
"1840";"902";"13";"250,00";\N
"1841";"902";"14";"250,00";\N
"1842";"902";"15";"450,00";\N
"1843";"902";"16";"250,00";\N
"1844";"902";"17";"200,00";\N
"1845";"902";"19";"95,00";\N
"1846";"902";"20";"30,00";\N
"1847";"902";"21";"42,50";\N
"1848";"902";"22";"95,00";\N
"1864";"910";"6";"95,00";\N
"1865";"910";"7";"99,00";\N
"1866";"910";"8";"250,00";\N
"1867";"910";"9";"40,00";\N
"1868";"910";"10";"25,00";\N
"1869";"910";"11";"250,00";\N
"1870";"910";"12";"150,00";\N
"1871";"910";"13";"250,00";\N
"1872";"910";"14";"250,00";\N
"1873";"910";"15";"450,00";\N
"1874";"910";"16";"250,00";\N
"1875";"910";"17";"200,00";\N
"1876";"910";"19";"95,00";\N
"1877";"910";"20";"30,00";\N
"1878";"910";"21";"42,50";\N
"1879";"910";"22";"95,00";\N
"1895";"914";"6";"95,00";\N
"1896";"914";"7";"99,00";\N
"1897";"914";"8";"250,00";\N
"1898";"914";"9";"40,00";\N
"1899";"914";"10";"25,00";\N
"1900";"914";"11";"250,00";\N
"1901";"914";"12";"150,00";\N
"1902";"914";"13";"250,00";\N
"1903";"914";"14";"250,00";\N
"1904";"914";"15";"450,00";\N
"1905";"914";"16";"250,00";\N
"1906";"914";"17";"200,00";\N
"1907";"914";"19";"95,00";\N
"1908";"914";"20";"30,00";\N
"1909";"914";"21";"42,50";\N
"1910";"914";"22";"95,00";\N
"1926";"918";"6";"95,00";\N
"1927";"918";"7";"99,00";\N
"1928";"918";"8";"250,00";\N
"1929";"918";"9";"40,00";\N
"1930";"918";"10";"25,00";\N
"1931";"918";"11";"250,00";\N
"1932";"918";"12";"150,00";\N
"1933";"918";"13";"250,00";\N
"1934";"918";"14";"250,00";\N
"1935";"918";"15";"450,00";\N
"1936";"918";"16";"250,00";\N
"1937";"918";"17";"200,00";\N
"1938";"918";"19";"95,00";\N
"1939";"918";"20";"30,00";\N
"1940";"918";"21";"42,50";\N
"1941";"918";"22";"95,00";\N
"1957";"919";"6";"95,00";\N
"1958";"919";"7";"99,00";\N
"1959";"919";"8";"250,00";\N
"1960";"919";"9";"40,00";\N
"1961";"919";"10";"25,00";\N
"1962";"919";"11";"250,00";\N
"1963";"919";"12";"150,00";\N
"1964";"919";"13";"250,00";\N
"1965";"919";"14";"250,00";\N
"1966";"919";"15";"450,00";\N
"1967";"919";"16";"250,00";\N
"1968";"919";"17";"200,00";\N
"1969";"919";"19";"95,00";\N
"1970";"919";"20";"30,00";\N
"1971";"919";"21";"42,50";\N
"1972";"919";"22";"95,00";\N
"1988";"922";"6";"95,00";\N
"1989";"922";"7";"99,00";\N
"1990";"922";"8";"250,00";\N
"1991";"922";"9";"40,00";\N
"1992";"922";"10";"25,00";\N
"1993";"922";"11";"250,00";\N
"1994";"922";"12";"150,00";\N
"1995";"922";"13";"250,00";\N
"1996";"922";"14";"250,00";\N
"1997";"922";"15";"450,00";\N
"1998";"922";"16";"250,00";\N
"1999";"922";"17";"200,00";\N
"2000";"922";"19";"95,00";\N
"2001";"922";"20";"30,00";\N
"2002";"922";"21";"42,50";\N
"2003";"922";"22";"95,00";\N
"2019";"923";"6";"95,00";\N
"2020";"923";"7";"99,00";\N
"2021";"923";"8";"250,00";\N
"2022";"923";"9";"40,00";\N
"2023";"923";"10";"25,00";\N
"2024";"923";"11";"250,00";\N
"2025";"923";"12";"150,00";\N
"2026";"923";"13";"250,00";\N
"2027";"923";"14";"250,00";\N
"2028";"923";"15";"450,00";\N
"2029";"923";"16";"250,00";\N
"2030";"923";"17";"200,00";\N
"2031";"923";"19";"95,00";\N
"2032";"923";"20";"30,00";\N
"2033";"923";"21";"42,50";\N
"2034";"923";"22";"95,00";\N
"2050";"924";"6";"95,00";\N
"2051";"924";"7";"99,00";\N
"2052";"924";"8";"250,00";\N
"2053";"924";"9";"40,00";\N
"2054";"924";"10";"25,00";\N
"2055";"924";"11";"250,00";\N
"2056";"924";"12";"150,00";\N
"2057";"924";"13";"250,00";\N
"2058";"924";"14";"250,00";\N
"2059";"924";"15";"450,00";\N
"2060";"924";"16";"250,00";\N
"2061";"924";"17";"200,00";\N
"2062";"924";"19";"95,00";\N
"2063";"924";"20";"30,00";\N
"2064";"924";"21";"42,50";\N
"2065";"924";"22";"95,00";\N
"2081";"925";"6";"95,00";\N
"2082";"925";"7";"99,00";\N
"2083";"925";"8";"250,00";\N
"2084";"925";"9";"40,00";\N
"2085";"925";"10";"25,00";\N
"2086";"925";"11";"250,00";\N
"2087";"925";"12";"150,00";\N
"2088";"925";"13";"250,00";\N
"2089";"925";"14";"250,00";\N
"2090";"925";"15";"450,00";\N
"2091";"925";"16";"250,00";\N
"2092";"925";"17";"200,00";\N
"2093";"925";"19";"95,00";\N
"2094";"925";"20";"30,00";\N
"2095";"925";"21";"42,50";\N
"2096";"925";"22";"95,00";\N
"2112";"927";"6";"95,00";\N
"2113";"927";"7";"99,00";\N
"2114";"927";"8";"250,00";\N
"2115";"927";"9";"40,00";\N
"2116";"927";"10";"25,00";\N
"2117";"927";"11";"250,00";\N
"2118";"927";"12";"150,00";\N
"2119";"927";"13";"250,00";\N
"2120";"927";"14";"250,00";\N
"2121";"927";"15";"450,00";\N
"2122";"927";"16";"250,00";\N
"2123";"927";"17";"200,00";\N
"2124";"927";"19";"95,00";\N
"2125";"927";"20";"30,00";\N
"2126";"927";"21";"42,50";\N
"2127";"927";"22";"95,00";\N
"2143";"928";"6";"95,00";\N
"2144";"928";"7";"99,00";\N
"2145";"928";"8";"250,00";\N
"2146";"928";"9";"40,00";\N
"2147";"928";"10";"25,00";\N
"2148";"928";"11";"250,00";\N
"2149";"928";"12";"150,00";\N
"2150";"928";"13";"250,00";\N
"2151";"928";"14";"250,00";\N
"2152";"928";"15";"450,00";\N
"2153";"928";"16";"250,00";\N
"2154";"928";"17";"200,00";\N
"2155";"928";"19";"95,00";\N
"2156";"928";"20";"30,00";\N
"2157";"928";"21";"42,50";\N
"2158";"928";"22";"95,00";\N
"2174";"929";"6";"95,00";\N
"2175";"929";"7";"99,00";\N
"2176";"929";"8";"250,00";\N
"2177";"929";"9";"40,00";\N
"2178";"929";"10";"25,00";\N
"2179";"929";"11";"250,00";\N
"2180";"929";"12";"150,00";\N
"2181";"929";"13";"250,00";\N
"2182";"929";"14";"250,00";\N
"2183";"929";"15";"450,00";\N
"2184";"929";"16";"250,00";\N
"2185";"929";"17";"200,00";\N
"2186";"929";"19";"95,00";\N
"2187";"929";"20";"30,00";\N
"2188";"929";"21";"42,50";\N
"2189";"929";"22";"95,00";\N
"2205";"930";"6";"95,00";\N
"2206";"930";"7";"99,00";\N
"2207";"930";"8";"250,00";\N
"2208";"930";"9";"40,00";\N
"2209";"930";"10";"25,00";\N
"2210";"930";"11";"250,00";\N
"2211";"930";"12";"150,00";\N
"2212";"930";"13";"250,00";\N
"2213";"930";"14";"250,00";\N
"2214";"930";"15";"450,00";\N
"2215";"930";"16";"250,00";\N
"2216";"930";"17";"200,00";\N
"2217";"930";"19";"95,00";\N
"2218";"930";"20";"30,00";\N
"2219";"930";"21";"42,50";\N
"2220";"930";"22";"95,00";\N
"2252";"945";"6";"95,00";\N
"2253";"945";"7";"99,00";\N
"2254";"945";"8";"250,00";\N
"2255";"945";"9";"40,00";\N
"2256";"945";"10";"25,00";\N
"2257";"945";"11";"250,00";\N
"2258";"945";"12";"150,00";\N
"2259";"945";"13";"250,00";\N
"2260";"945";"14";"250,00";\N
"2261";"945";"15";"450,00";\N
"2262";"945";"16";"250,00";\N
"2263";"945";"17";"200,00";\N
"2264";"945";"19";"95,00";\N
"2265";"945";"20";"30,00";\N
"2266";"945";"21";"42,50";\N
"2267";"945";"22";"95,00";\N
"2283";"946";"6";"95,00";\N
"2284";"946";"7";"99,00";\N
"2285";"946";"8";"250,00";\N
"2286";"946";"9";"40,00";\N
"2287";"946";"10";"25,00";\N
"2288";"946";"11";"250,00";\N
"2289";"946";"12";"150,00";\N
"2290";"946";"13";"250,00";\N
"2291";"946";"14";"250,00";\N
"2292";"946";"15";"450,00";\N
"2293";"946";"16";"250,00";\N
"2294";"946";"17";"200,00";\N
"2295";"946";"19";"95,00";\N
"2296";"946";"20";"30,00";\N
"2297";"946";"21";"42,50";\N
"2298";"946";"22";"95,00";\N
"2314";"954";"6";"95,00";\N
"2315";"954";"7";"99,00";\N
"2316";"954";"8";"250,00";\N
"2317";"954";"9";"40,00";\N
"2318";"954";"10";"25,00";\N
"2319";"954";"11";"250,00";\N
"2320";"954";"12";"150,00";\N
"2321";"954";"13";"250,00";\N
"2322";"954";"14";"250,00";\N
"2323";"954";"15";"450,00";\N
"2324";"954";"16";"250,00";\N
"2325";"954";"17";"200,00";\N
"2326";"954";"19";"95,00";\N
"2327";"954";"20";"30,00";\N
"2328";"954";"21";"42,50";\N
"2329";"954";"22";"95,00";\N
"2345";"962";"6";"95,00";\N
"2346";"962";"7";"99,00";\N
"2347";"962";"8";"250,00";\N
"2348";"962";"9";"40,00";\N
"2349";"962";"10";"25,00";\N
"2350";"962";"11";"250,00";\N
"2351";"962";"12";"150,00";\N
"2352";"962";"13";"250,00";\N
"2353";"962";"14";"250,00";\N
"2354";"962";"15";"450,00";\N
"2355";"962";"16";"250,00";\N
"2356";"962";"17";"200,00";\N
"2357";"962";"19";"95,00";\N
"2358";"962";"20";"30,00";\N
"2359";"962";"21";"42,50";\N
"2360";"962";"22";"95,00";\N
"2376";"964";"6";"95,00";\N
"2377";"964";"7";"99,00";\N
"2378";"964";"8";"250,00";\N
"2379";"964";"9";"40,00";\N
"2380";"964";"10";"25,00";\N
"2381";"964";"11";"250,00";\N
"2382";"964";"12";"150,00";\N
"2383";"964";"13";"250,00";\N
"2384";"964";"14";"250,00";\N
"2385";"964";"15";"450,00";\N
"2386";"964";"16";"250,00";\N
"2387";"964";"17";"200,00";\N
"2388";"964";"19";"95,00";\N
"2389";"964";"20";"30,00";\N
"2390";"964";"21";"42,50";\N
"2391";"964";"22";"95,00";\N
"2407";"979";"6";"95,00";\N
"2408";"979";"7";"99,00";\N
"2409";"979";"8";"250,00";\N
"2410";"979";"9";"40,00";\N
"2411";"979";"10";"25,00";\N
"2412";"979";"11";"250,00";\N
"2413";"979";"12";"150,00";\N
"2414";"979";"13";"250,00";\N
"2415";"979";"14";"250,00";\N
"2416";"979";"15";"450,00";\N
"2417";"979";"16";"250,00";\N
"2418";"979";"17";"200,00";\N
"2419";"979";"19";"95,00";\N
"2420";"979";"20";"30,00";\N
"2421";"979";"21";"42,50";\N
"2422";"979";"22";"95,00";\N
"2438";"980";"6";"95,00";\N
"2439";"980";"7";"99,00";\N
"2440";"980";"8";"250,00";\N
"2441";"980";"9";"40,00";\N
"2442";"980";"10";"25,00";\N
"2443";"980";"11";"250,00";\N
"2444";"980";"12";"150,00";\N
"2445";"980";"13";"250,00";\N
"2446";"980";"14";"250,00";\N
"2447";"980";"15";"450,00";\N
"2448";"980";"16";"250,00";\N
"2449";"980";"17";"200,00";\N
"2450";"980";"19";"95,00";\N
"2451";"980";"20";"30,00";\N
"2452";"980";"21";"42,50";\N
"2453";"980";"22";"95,00";\N
"2469";"981";"6";"95,00";\N
"2470";"981";"7";"99,00";\N
"2471";"981";"8";"250,00";\N
"2472";"981";"9";"40,00";\N
"2473";"981";"10";"25,00";\N
"2474";"981";"11";"250,00";\N
"2475";"981";"12";"150,00";\N
"2476";"981";"13";"250,00";\N
"2477";"981";"14";"250,00";\N
"2478";"981";"15";"450,00";\N
"2479";"981";"16";"250,00";\N
"2480";"981";"17";"200,00";\N
"2481";"981";"19";"95,00";\N
"2482";"981";"20";"30,00";\N
"2483";"981";"21";"42,50";\N
"2484";"981";"22";"95,00";\N
"2500";"984";"6";"160,00";\N
"2501";"984";"7";"99,00";\N
"2502";"984";"8";"190,00";\N
"2503";"984";"9";"60,00";\N
"2504";"984";"10";"15,00";\N
"2505";"984";"11";"129,00";\N
"2506";"984";"12";"250,00";\N
"2507";"984";"13";"390,00";\N
"2508";"984";"14";"390,00";\N
"2509";"984";"15";"590,00";\N
"2510";"984";"16";"390,00";\N
"2511";"984";"17";"200,00";\N
"2512";"984";"19";"160,00";\N
"2513";"984";"20";"30,00";\N
"2514";"984";"21";"80,00";\N
"2515";"984";"22";"160,00";\N
"2531";"985";"6";"95,00";\N
"2532";"985";"7";"99,00";\N
"2533";"985";"8";"250,00";\N
"2534";"985";"9";"40,00";\N
"2535";"985";"10";"25,00";\N
"2536";"985";"11";"250,00";\N
"2537";"985";"12";"150,00";\N
"2538";"985";"13";"250,00";\N
"2539";"985";"14";"250,00";\N
"2540";"985";"15";"450,00";\N
"2541";"985";"16";"250,00";\N
"2542";"985";"17";"200,00";\N
"2543";"985";"19";"95,00";\N
"2544";"985";"20";"30,00";\N
"2545";"985";"21";"42,50";\N
"2546";"985";"22";"95,00";\N
"2562";"986";"6";"160,00";\N
"2563";"986";"7";"99,00";\N
"2564";"986";"8";"190,00";\N
"2565";"986";"9";"60,00";\N
"2566";"986";"10";"15,00";\N
"2567";"986";"11";"129,00";\N
"2568";"986";"12";"250,00";\N
"2569";"986";"13";"390,00";\N
"2570";"986";"14";"390,00";\N
"2571";"986";"15";"590,00";\N
"2572";"986";"16";"390,00";\N
"2573";"986";"17";"200,00";\N
"2574";"986";"19";"160,00";\N
"2575";"986";"20";"30,00";\N
"2576";"986";"21";"80,00";\N
"2577";"986";"22";"160,00";\N
"2593";"987";"6";"95,00";\N
"2594";"987";"7";"99,00";\N
"2595";"987";"8";"250,00";\N
"2596";"987";"9";"40,00";\N
"2597";"987";"10";"25,00";\N
"2598";"987";"11";"250,00";\N
"2599";"987";"12";"150,00";\N
"2600";"987";"13";"250,00";\N
"2601";"987";"14";"250,00";\N
"2602";"987";"15";"450,00";\N
"2603";"987";"16";"250,00";\N
"2604";"987";"17";"200,00";\N
"2605";"987";"19";"95,00";\N
"2606";"987";"20";"30,00";\N
"2607";"987";"21";"42,50";\N
"2608";"987";"22";"95,00";\N
"2624";"996";"6";"95,00";\N
"2625";"996";"7";"99,00";\N
"2626";"996";"8";"250,00";\N
"2627";"996";"9";"40,00";\N
"2628";"996";"10";"25,00";\N
"2629";"996";"11";"250,00";\N
"2630";"996";"12";"150,00";\N
"2631";"996";"13";"250,00";\N
"2632";"996";"14";"250,00";\N
"2633";"996";"15";"450,00";\N
"2634";"996";"16";"250,00";\N
"2635";"996";"17";"200,00";\N
"2636";"996";"19";"95,00";\N
"2637";"996";"20";"30,00";\N
"2638";"996";"21";"42,50";\N
"2639";"996";"22";"95,00";\N
"2655";"1004";"6";"95,00";\N
"2656";"1004";"7";"99,00";\N
"2657";"1004";"8";"250,00";\N
"2658";"1004";"9";"40,00";\N
"2659";"1004";"10";"25,00";\N
"2660";"1004";"11";"250,00";\N
"2661";"1004";"12";"150,00";\N
"2662";"1004";"13";"250,00";\N
"2663";"1004";"14";"250,00";\N
"2664";"1004";"15";"450,00";\N
"2665";"1004";"16";"250,00";\N
"2666";"1004";"17";"200,00";\N
"2667";"1004";"19";"95,00";\N
"2668";"1004";"20";"30,00";\N
"2669";"1004";"21";"42,50";\N
"2670";"1004";"22";"95,00";\N
"2686";"1010";"6";"95,00";\N
"2687";"1010";"7";"99,00";\N
"2688";"1010";"8";"250,00";\N
"2689";"1010";"9";"40,00";\N
"2690";"1010";"10";"25,00";\N
"2691";"1010";"11";"250,00";\N
"2692";"1010";"12";"150,00";\N
"2693";"1010";"13";"250,00";\N
"2694";"1010";"14";"250,00";\N
"2695";"1010";"15";"450,00";\N
"2696";"1010";"16";"250,00";\N
"2697";"1010";"17";"200,00";\N
"2698";"1010";"19";"95,00";\N
"2699";"1010";"20";"30,00";\N
"2700";"1010";"21";"42,50";\N
"2701";"1010";"22";"95,00";\N
"2810";"1044";"6";"95,00";\N
"2811";"1044";"7";"99,00";\N
"2812";"1044";"8";"250,00";\N
"2813";"1044";"9";"40,00";\N
"2814";"1044";"10";"25,00";\N
"2815";"1044";"11";"250,00";\N
"2816";"1044";"12";"150,00";\N
"2817";"1044";"13";"250,00";\N
"2818";"1044";"14";"250,00";\N
"2819";"1044";"15";"450,00";\N
"2820";"1044";"16";"250,00";\N
"2821";"1044";"17";"200,00";\N
"2822";"1044";"19";"95,00";\N
"2823";"1044";"20";"30,00";\N
"2824";"1044";"21";"42,50";\N
"2825";"1044";"22";"95,00";\N
"2841";"1053";"6";"95,00";\N
"2842";"1053";"7";"99,00";\N
"2843";"1053";"8";"250,00";\N
"2844";"1053";"9";"40,00";\N
"2845";"1053";"10";"25,00";\N
"2846";"1053";"11";"250,00";\N
"2847";"1053";"12";"150,00";\N
"2848";"1053";"13";"250,00";\N
"2849";"1053";"14";"250,00";\N
"2850";"1053";"15";"450,00";\N
"2851";"1053";"16";"250,00";\N
"2852";"1053";"17";"200,00";\N
"2853";"1053";"19";"95,00";\N
"2854";"1053";"20";"30,00";\N
"2855";"1053";"21";"42,50";\N
"2856";"1053";"22";"95,00";\N
"2872";"1058";"6";"95,00";\N
"2873";"1058";"7";"99,00";\N
"2874";"1058";"8";"250,00";\N
"2875";"1058";"9";"40,00";\N
"2876";"1058";"10";"25,00";\N
"2877";"1058";"11";"250,00";\N
"2878";"1058";"12";"150,00";\N
"2879";"1058";"13";"250,00";\N
"2880";"1058";"14";"250,00";\N
"2881";"1058";"15";"450,00";\N
"2882";"1058";"16";"250,00";\N
"2883";"1058";"17";"200,00";\N
"2884";"1058";"19";"95,00";\N
"2885";"1058";"20";"30,00";\N
"2886";"1058";"21";"42,50";\N
"2887";"1058";"22";"95,00";\N
"2903";"1060";"6";"95,00";\N
"2904";"1060";"7";"99,00";\N
"2905";"1060";"8";"250,00";\N
"2906";"1060";"9";"40,00";\N
"2907";"1060";"10";"25,00";\N
"2908";"1060";"11";"250,00";\N
"2909";"1060";"12";"150,00";\N
"2910";"1060";"13";"250,00";\N
"2911";"1060";"14";"250,00";\N
"2912";"1060";"15";"450,00";\N
"2913";"1060";"16";"250,00";\N
"2914";"1060";"17";"200,00";\N
"2915";"1060";"19";"95,00";\N
"2916";"1060";"20";"30,00";\N
"2917";"1060";"21";"42,50";\N
"2918";"1060";"22";"95,00";\N
"2965";"1062";"6";"95,00";\N
"2966";"1062";"7";"99,00";\N
"2967";"1062";"8";"250,00";\N
"2968";"1062";"9";"40,00";\N
"2969";"1062";"10";"25,00";\N
"2970";"1062";"11";"250,00";\N
"2971";"1062";"12";"150,00";\N
"2972";"1062";"13";"250,00";\N
"2973";"1062";"14";"250,00";\N
"2974";"1062";"15";"450,00";\N
"2975";"1062";"16";"250,00";\N
"2976";"1062";"17";"200,00";\N
"2977";"1062";"19";"95,00";\N
"2978";"1062";"20";"30,00";\N
"2979";"1062";"21";"42,50";\N
"2980";"1062";"22";"95,00";\N
"2996";"1063";"6";"95,00";\N
"2997";"1063";"7";"99,00";\N
"2998";"1063";"8";"250,00";\N
"2999";"1063";"9";"40,00";\N
"3000";"1063";"10";"25,00";\N
"3001";"1063";"11";"250,00";\N
"3002";"1063";"12";"150,00";\N
"3003";"1063";"13";"250,00";\N
"3004";"1063";"14";"250,00";\N
"3005";"1063";"15";"450,00";\N
"3006";"1063";"16";"250,00";\N
"3007";"1063";"17";"200,00";\N
"3008";"1063";"19";"95,00";\N
"3009";"1063";"20";"30,00";\N
"3010";"1063";"21";"42,50";\N
"3011";"1063";"22";"95,00";\N
"3027";"1065";"6";"95,00";\N
"3028";"1065";"7";"99,00";\N
"3029";"1065";"8";"250,00";\N
"3030";"1065";"9";"40,00";\N
"3031";"1065";"10";"25,00";\N
"3032";"1065";"11";"250,00";\N
"3033";"1065";"12";"150,00";\N
"3034";"1065";"13";"250,00";\N
"3035";"1065";"14";"250,00";\N
"3036";"1065";"15";"450,00";\N
"3037";"1065";"16";"250,00";\N
"3038";"1065";"17";"200,00";\N
"3039";"1065";"19";"95,00";\N
"3040";"1065";"20";"30,00";\N
"3041";"1065";"21";"42,50";\N
"3042";"1065";"22";"95,00";\N
"3058";"1075";"6";"95,00";\N
"3059";"1075";"7";"99,00";\N
"3060";"1075";"8";"250,00";\N
"3061";"1075";"9";"40,00";\N
"3062";"1075";"10";"25,00";\N
"3063";"1075";"11";"250,00";\N
"3064";"1075";"12";"150,00";\N
"3065";"1075";"13";"250,00";\N
"3066";"1075";"14";"250,00";\N
"3067";"1075";"15";"450,00";\N
"3068";"1075";"16";"250,00";\N
"3069";"1075";"17";"200,00";\N
"3070";"1075";"19";"95,00";\N
"3071";"1075";"20";"30,00";\N
"3072";"1075";"21";"42,50";\N
"3073";"1075";"22";"95,00";\N
"3089";"1077";"6";"95,00";\N
"3090";"1077";"7";"99,00";\N
"3091";"1077";"8";"250,00";\N
"3092";"1077";"9";"40,00";\N
"3093";"1077";"10";"25,00";\N
"3094";"1077";"11";"250,00";\N
"3095";"1077";"12";"150,00";\N
"3096";"1077";"13";"250,00";\N
"3097";"1077";"14";"250,00";\N
"3098";"1077";"15";"450,00";\N
"3099";"1077";"16";"250,00";\N
"3100";"1077";"17";"200,00";\N
"3101";"1077";"19";"95,00";\N
"3102";"1077";"20";"30,00";\N
"3103";"1077";"21";"42,50";\N
"3104";"1077";"22";"95,00";\N
"3120";"1089";"6";"95,00";\N
"3121";"1089";"7";"99,00";\N
"3122";"1089";"8";"250,00";\N
"3123";"1089";"9";"40,00";\N
"3124";"1089";"10";"25,00";\N
"3125";"1089";"11";"250,00";\N
"3126";"1089";"12";"150,00";\N
"3127";"1089";"13";"250,00";\N
"3128";"1089";"14";"250,00";\N
"3129";"1089";"15";"450,00";\N
"3130";"1089";"16";"250,00";\N
"3131";"1089";"17";"200,00";\N
"3132";"1089";"19";"95,00";\N
"3133";"1089";"20";"30,00";\N
"3134";"1089";"21";"42,50";\N
"3135";"1089";"22";"95,00";\N
"3151";"1091";"6";"95,00";\N
"3152";"1091";"7";"99,00";\N
"3153";"1091";"8";"250,00";\N
"3154";"1091";"9";"40,00";\N
"3155";"1091";"10";"25,00";\N
"3156";"1091";"11";"250,00";\N
"3157";"1091";"12";"150,00";\N
"3158";"1091";"13";"250,00";\N
"3159";"1091";"14";"250,00";\N
"3160";"1091";"15";"450,00";\N
"3161";"1091";"16";"250,00";\N
"3162";"1091";"17";"200,00";\N
"3163";"1091";"19";"95,00";\N
"3164";"1091";"20";"30,00";\N
"3165";"1091";"21";"42,50";\N
"3166";"1091";"22";"95,00";\N
"3182";"1092";"6";"95,00";\N
"3183";"1092";"7";"99,00";\N
"3184";"1092";"8";"250,00";\N
"3185";"1092";"9";"40,00";\N
"3186";"1092";"10";"25,00";\N
"3187";"1092";"11";"250,00";\N
"3188";"1092";"12";"150,00";\N
"3189";"1092";"13";"250,00";\N
"3190";"1092";"14";"250,00";\N
"3191";"1092";"15";"450,00";\N
"3192";"1092";"16";"250,00";\N
"3193";"1092";"17";"200,00";\N
"3194";"1092";"19";"95,00";\N
"3195";"1092";"20";"30,00";\N
"3196";"1092";"21";"42,50";\N
"3197";"1092";"22";"95,00";\N
"3213";"1093";"6";"95,00";\N
"3214";"1093";"7";"99,00";\N
"3215";"1093";"8";"250,00";\N
"3216";"1093";"9";"40,00";\N
"3217";"1093";"10";"25,00";\N
"3218";"1093";"11";"250,00";\N
"3219";"1093";"12";"150,00";\N
"3220";"1093";"13";"250,00";\N
"3221";"1093";"14";"250,00";\N
"3222";"1093";"15";"450,00";\N
"3223";"1093";"16";"250,00";\N
"3224";"1093";"17";"200,00";\N
"3225";"1093";"19";"95,00";\N
"3226";"1093";"20";"30,00";\N
"3227";"1093";"21";"42,50";\N
"3228";"1093";"22";"95,00";\N
"3245";"1094";"6";"95,00";\N
